name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
TIMED,26998,26,217.2487136,74.0683,136.22910000000002,0.0002475,277.15090000000004,82.9394,897.2340834000001,9.185100000000001e-05,U,active,1 26998U 01055B   26217.24871360  .00000975  00000+0  91851-4 0  9992,2 26998  74.0683 136.2291 0002475 277.1509  82.9394 14.95390139338156,6959.2990594836265,96.29594060068895,588.2990594836265
MAROC-TUBSAT,27004,26,217.1529256,99.81150000000001,34.9432,0.0020098,19.8746,94.2858,822.1585565999999,1.8214000000000002e-05,U,active,1 27004U 01056D   26217.15292560 -.00000031  00000+0  18214-4 0  9997,2 27004  99.8115  34.9432 0020098  19.8746  94.2858 13.70264261232899,7376.759435783442,105.08921826138177,1005.7594357834423
COSMOS 2385,27056,26,217.27946003,82.5379,188.4555,0.0007247,116.15970000000002,17.5586,756.3393078,-0.00064771,U,active,1 27056U 01058B   26217.27946003 -.00000103  00000+0 -64771-3 0  9996,2 27056  82.5379 188.4555 0007247 116.1597  17.5586 12.60565513131968,7798.748116372691,114.2344436008698,1427.7481163726907
COSMOS 2386,27057,26,217.25829118,82.545,182.7572,0.0001274,68.1489,291.9737,756.9701004000001,0.00012252,U,active,1 27057U 01058C   26217.25829118  .00000032  00000+0  12252-3 0  9998,2 27057  82.5450 182.7572 0001274  68.1489 291.9737 12.61616834132696,7794.414985219533,114.13925061814766,1423.4149852195333
USA 164 (MILSTAR-2 3),27168,26,217.10253343,11.2372,21.5935,0.0098153,9.483,338.4573,60.1650852,0.0,U,active,1 27168U 02001A   26217.10253343  .00000101  00000+0  00000+0 0  9996,2 27168  11.2372  21.5935 0098153   9.4830 338.4573  1.00275142 33446,42163.79089848285,1436.0488265376875,35792.79089848285
INTELSAT 904 (IS-904),27380,26,217.12683646,7.0378,68.5815,0.0004243,46.3391,212.9598,60.16328879999999,0.0,U,active,1 27380U 02007A   26217.12683646 -.00000221  00000+0  00000+0 0  9997,2 27380   7.0378  68.5815 0004243  46.3391 212.9598  1.00272148 52254,42164.63019942039,1436.0917051462786,35793.63019942039
AQUA,27424,26,217.26663841,98.432,187.5408,0.0001639,97.8202,14.105,877.2940931999999,0.00011975,U,active,1 27424U 02022A   26217.26663841  .00000553  00000+0  11975-3 0  9997,2 27424  98.4320 187.5408 0001639  97.8202  14.1050 14.62156822290444,7064.3553684875105,98.48464804413436,693.3553684875105
DIRECTV 5 (TEMPO 1),27426,26,217.29032131,4.9974,74.6833,0.0003231,76.1604,157.414,60.1629726,0.0,U,active,1 27426U 02023A   26217.29032131 -.00000053  00000+0  00000+0 0  9994,2 27426   4.9974  74.6833 0003231  76.1604 157.4140  1.00271621 88615,42164.77793640671,1436.0992528484205,35793.77793640671
INTELSAT 905 (IS-905),27438,26,217.22544586,6.8709,69.1933,0.0003159,74.6345,113.9114,60.163122599999994,0.0,U,active,1 27438U 02027A   26217.22544586  .00000097  00000+0  00000+0 0  9993,2 27438   6.8709  69.1933 0003159  74.6345 113.9114  1.00271871 51850,42164.70785228602,1436.0956723346671,35793.70785228602
GALAXY 3C (G-3C),27445,26,217.21103285,3.8565000000000005,77.3408,0.0001546,42.6632,174.8773,60.162559800000004,0.0,U,active,1 27445U 02030A   26217.21103285 -.00000147  00000+0  00000+0 0  9998,2 27445   3.8565  77.3408 0001546  42.6632 174.8773  1.00270933 46988,42164.970809410406,1436.1091065144471,35793.970809410406
COSMOS 2390,27464,26,217.31770659,82.4878,314.2366,0.0026204,149.18910000000002,211.0734,746.7749213999999,0.00024719,U,active,1 27464U 02036A   26217.31770659  .00000045  00000+0  24719-3 0  9994,2 27464  82.4878 314.2366 0026204 149.1891 211.0734 12.44624869 93785,7865.195553839903,115.69751142422336,1494.1955538399034
COSMOS 2391,27465,26,217.32165679,82.4871,310.747,0.0027154,143.33,216.9645,746.9684232000001,0.00015023,U,active,1 27465U 02036B   26217.32165679  .00000031  00000+0  15023-3 0  9999,2 27465  82.4871 310.7470 0027154 143.3300 216.9645 12.44947372 93964,7863.837178513275,115.66754004120263,1492.837178513275
INTELSAT 906 (IS-906),27513,26,217.17121341,5.9229,72.3055,0.000306,47.5353,319.6621,60.163156199999996,0.0,U,active,1 27513U 02041A   26217.17121341  .00000017  00000+0  00000+0 0  9999,2 27513   5.9229  72.3055 0003060  47.5353 319.6621  1.00271927 87524,42164.6921534829,1436.0948703020338,35793.6921534829
LATINSAT B,27606,26,217.17637323,64.5541,100.5489,0.0086811,260.3891,98.7396,886.2477732000001,5.6028999999999995e-05,U,active,1 27606U 02058B   26217.17637323  .00000269  00000+0  56029-4 0  9998,2 27606  64.5541 100.5489 0086811 260.3891  98.7396 14.77079622269338,7016.69453354079,97.48966667417743,645.69453354079
SAUDISAT 1C (SO-50),27607,26,216.83992304,64.5535,338.4433,0.0073838,253.5329,105.7654,889.8857303999999,0.00012663,U,active,1 27607U 02058C   26216.83992304  .00000928  00000+0  12663-3 0  9991,2 27607  64.5535 338.4433 0073838 253.5329 105.7654 14.83142884271672,6997.558100092431,97.09111748669523,626.5581000924312
LATINSAT A,27612,26,217.23265459,64.5538,169.3112,0.0050429,240.5677,119.03930000000001,891.3312936,8.116400000000001e-05,U,active,1 27612U 02058H   26217.23265459  .00000563  00000+0  81164-4 0  9994,2 27612  64.5538 169.3112 0050429 240.5677 119.0393 14.85552156274916,6989.99028273528,96.93365488273035,618.9902827352798
NIMIQ 2,27632,26,217.06560366,9.5537,56.3663,0.0005407,78.008,93.6857,60.16276200000001,0.0,U,active,1 27632U 02062A   26217.06560366 -.00000066  00000+0  00000+0 0  9991,2 27632   9.5537  56.3663 0005407  78.0080  93.6857  1.00271270 44678,42164.876335003646,1436.1042799198613,35793.876335003646
CORIOLIS,27640,26,217.02924087,98.7146,223.1718,0.0015153,73.7186,286.5656,851.9741592,4.6483e-05,U,active,1 27640U 03001A   26217.02924087  .00000055  00000+0  46483-4 0  9991,2 27640  98.7146 223.1718 0015153  73.7186 286.5656 14.19956932221155,7203.635448109942,101.41152647297334,832.6354481099424
SORCE,27651,26,216.81716307,39.9922,344.1739,0.0016693,37.2435,322.9514,902.3683500000001,0.00017269,U,active,1 27651U 03004A   26216.81716307  .00002278  00000+0  17269-3 0  9994,2 27651  39.9922 344.1739 0016693  37.2435 322.9514 15.03947250279221,6932.876098092495,95.74803903527867,561.8760980924953
NAVSTAR 51 (USA 166),27663,26,216.60600204,54.8766,213.0452,0.0148778,53.287,46.7313,120.3347418,0.0,U,active,1 27663U 03005A   26216.60600204  .00000096  00000+0  00000+0 0  9990,2 27663  54.8766 213.0452 0148778  53.2870  46.7313  2.00557903172284,26560.851146255845,717.9971362185613,20189.851146255845
USA 167,27691,26,217.28637795,11.0548,42.9525,0.0002937,304.6767,307.3458,60.161196600000004,0.0,U,active,1 27691U 03008A   26217.28637795  .00000008  00000+0  00000+0 0  9997,2 27691  11.0548  42.9525 0002937 304.6767 307.3458  1.00268661  7262,42165.607754533245,1436.1416474884409,35794.607754533245
NAVSTAR 52 (USA 168),27704,26,216.81821093,54.7801,323.3815,0.0005388,248.4089,113.8569,114.8728824,0.0,U,active,1 27704U 03010A   26216.81821093 -.00000076  00000+0  00000+0 0  9995,2 27704  54.7801 323.3815 0005388 248.4089 113.8569  1.91454804170862,27396.242129511134,752.1357364320825,21025.242129511134
USA 169 (MILSTAR-2 4),27711,26,216.83207766,12.4208,29.431400000000004,0.0098215,10.922,4.7188,60.16198800000001,0.0,U,active,1 27711U 03012A   26216.83207766 -.00000194  00000+0  00000+0 0  9993,2 27711  12.4208  29.4314 0098215  10.9220   4.7188  1.00269980 33446,42165.23797580477,1436.1227557839345,35794.23797580477
ASIASAT 4,27718,26,216.76587627,4.824300000000001,75.1235,0.0002765,59.72720000000001,241.7272,60.162330600000004,0.0,U,active,1 27718U 03014A   26216.76587627 -.00000217  00000+0  00000+0 0  9997,2 27718   4.8243  75.1235 0002765  59.7272 241.7272  1.00270551 45783,42165.077899733944,1436.1145776490248,35794.077899733944
HELLAS-SAT 2,27811,26,217.13895488,7.4708,67.2834,0.0005151,107.3011,179.116,60.16309920000001,0.0,U,active,1 27811U 03020A   26217.13895488 -.00000080  00000+0  00000+0 0  9995,2 27811   7.4708  67.2834 0005151 107.3011 179.1160  1.00271832 43334,42164.71878538967,1436.096230893637,35793.71878538967
THURAYA-2,27825,26,216.09790663,8.9109,31.738099999999996,0.00018,38.1134,322.0822,60.16416179999999,0.0,U,active,1 27825U 03026A   26216.09790663  .00000130  00000+0  00000+0 0  9994,2 27825   8.9109  31.7381 0001800  38.1134 322.0822  1.00273603 84828,42164.22231749552,1436.0708670256918,35793.22231749552
OPTUS C1,27831,26,216.83294434,7.0056,68.8052,0.0005496,66.6345,273.5684,60.1633764,0.0,U,active,1 27831U 03028B   26216.83294434 -.00000146  00000+0  00000+0 0  9998,2 27831   7.0056  68.8052 0005496  66.6345 273.5684  1.00272294 53543,42164.58927061704,1436.089614146057,35793.58927061704
MOST,27843,26,216.99610432,98.7062,224.0439,0.0010936,109.3481,250.888,852.7988574,3.3938000000000006e-05,U,active,1 27843U 03031D   26216.99610432  .00000030  00000+0  33938-4 0  9994,2 27843  98.7062 224.0439 0010936 109.3481 250.8880 14.21331429197645,7198.99052075563,101.31345656749001,827.9905207556303
CUTE-1 (CO-55),27844,26,216.99954226,98.6753,224.94790000000003,0.0010505,48.8986,311.3098,854.6177220000001,0.00010007000000000001,U,active,1 27844U 03031E   26216.99954226  .00000188  00000+0  10007-3 0  9992,2 27844  98.6753 224.9479 0010505  48.8986 311.3098 14.24362870198624,7188.772589248583,101.09783330704205,817.7725892485832
CUBESAT XI-IV (CO-57),27848,26,216.45030846,98.6785,224.0791,0.0010639,67.268,292.9622,854.1864834,9.830400000000001e-05,U,active,1 27848U 03031J   26216.45030846  .00000181  00000+0  98304-4 0  9990,2 27848  98.6785 224.0791 0010639  67.2680 292.9622 14.23644139198240,7191.191901267471,101.14887285045045,820.1919012674707
SCISAT 1,27858,26,217.04869007,73.9288,74.2584,0.0006396,134.1492,226.0211,888.9007691999999,5.6621e-05,U,active,1 27858U 03036A   26217.04869007  .00000407  00000+0  56621-4 0  9998,2 27858  73.9288  74.2584 0006396 134.1492 226.0211 14.81501282238680,7002.726319260616,97.19870090534286,631.726319260616
COSMOS 2400,27868,26,217.31742919,82.4724,299.0479,0.0020422,309.567,50.3607,747.1148346,0.00035334,U,active,1 27868U 03037A   26217.31742919  .00000060  00000+0  35334-3 0  9994,2 27868  82.4724 299.0479 0020422 309.5670  50.3607 12.45191391 43655,7862.8097657108165,115.64487278084627,1491.8097657108165
COSMOS 2401,27869,26,217.26751894,82.471,295.4369,0.0021134,304.5842,55.3245,747.3027564,0.00071607,U,active,1 27869U 03037B   26217.26751894  .00000112  00000+0  71607-3 0  9992,2 27869  82.4710 295.4369 0021134 304.5842  55.3245 12.45504594 43887,7861.491553615296,115.61579193982483,1490.4915536152957
USA 170,27875,26,216.74662272,10.599,47.4723,0.0001387,92.6294,106.1496,60.161949,0.0,U,active,1 27875U 03040A   26216.74662272  .00000129  00000+0  00000+0 0  9999,2 27875  10.5990  47.4723 0001387  92.6294 106.1496  1.00269915 33481,42165.25619822088,1436.1236867509062,35794.25619822088
MOZHAETS 4 (RS22),27939,26,217.32004807,98.3486,43.0734,0.0012437,110.0848,14.7274,884.1299910000001,0.00016602,U,active,1 27939U 03042A   26217.32004807  .00001027  00000+0  16602-3 0  9998,2 27939  98.3486  43.0734 0012437 110.0848  14.7274 14.73549985222781,7027.894926303535,97.72318649916717,656.8949263035347
LARETS,27944,26,217.2608256,98.421,20.5093,0.0011157,240.4663,119.54270000000001,878.325735,1.4289e-05,U,active,1 27944U 03042F   26217.26082560  .00000024  00000+0  14289-4 0  9995,2 27944  98.4210  20.5093 0011157 240.4663 119.5427 14.63876225220547,7058.822636219724,98.36897241773293,687.8226362197238
GALAXY 13 (HORIZONS-1),27954,26,217.2001128,1.5418,83.2092,0.0002098,53.0009,99.5841,60.16476540000001,0.0,U,active,1 27954U 03044A   26217.20011280  .00000139  00000+0  00000+0 0  9991,2 27954   1.5418  83.2092 0002098  53.0009  99.5841  1.00274609 47060,42163.94031005615,1436.056459716537,35792.94031005615
DMSP 5D-3 F16 (USA 172),28054,26,217.26946736,98.9885,241.4201,0.0007297,17.4083,113.7941,848.6917163999999,2.1429e-05,U,active,1 28054U 03048A   26217.26946736 -.00000004  00000+0  21429-4 0  9991,2 28054  98.9885 241.4201 0007297  17.4083 113.7941 14.14486194176428,7222.197590989377,101.80375079716049,851.1975909893772
CHUANGXIN 1 (CX-1),28058,26,216.24942588,98.5016,115.6563,0.0013312,41.2627,318.9569,869.1634667999999,5.7904e-05,U,active,1 28058U 03049B   26216.24942588  .00000173  00000+0  57904-4 0  9997,2 28058  98.5016 115.6563 0013312  41.2627 318.9569 14.48605778203234,7108.34283941344,99.40592684837407,737.3428394134398
YAMAL 202,28089,26,217.25638093,6.4623,70.3335,0.0003585,67.4457,71.8889,60.16368959999999,0.0,U,active,1 28089U 03053A   26217.25638093 -.00000076  00000+0  00000+0 0  9994,2 28089   6.4623  70.3335 0003585  67.4457  71.8889  1.00272816 83194,42164.44293694075,1436.082138153974,35793.44293694075
UFO 11 (USA 174),28117,26,217.03084534,8.9575,33.5561,0.0003203,117.2116,249.42640000000003,60.16314899999999,0.0,U,active,1 28117U 03057A   26217.03084534 -.00000099  00000+0  00000+0 0  9996,2 28117   8.9575  33.5561 0003203 117.2116 249.4264  1.00271915 82945,42164.69551751092,1436.0950421660943,35793.69551751092
NAVSTAR 53 (USA 175),28129,26,216.31400429,55.0555,21.4885,8.34e-05,329.2499,30.7664,115.60702680000001,0.0,U,active,1 28129U 03058A   26216.31400429 -.00000058  00000+0  00000+0 0  9990,2 28129  55.0555  21.4885 0000834 329.2499  30.7664  1.92678378165391,27280.13531605622,747.3594156994616,20909.13531605622
USA 176 (DSP 22),28158,26,216.86357213,12.126,25.6969,0.0002033,299.27,250.12560000000002,60.16712460000001,0.0,U,active,1 28158U 04004A   26216.86357213 -.00000292  00000+0  00000+0 0  9996,2 28158  12.1260  25.6969 0002033 299.2700 250.1256  1.00278541 33423,42162.838115474835,1436.0001508199045,35791.838115474835
ABS-4 (MOBISAT-1),28184,26,217.17060675,6.1612,71.3976,0.0004941,65.368,299.3245,60.162880200000004,0.0,U,active,1 28184U 04007A   26217.17060675  .00000044  00000+0  00000+0 0  9990,2 28184   6.1612  71.3976 0004941  65.3680 299.3245  1.00271467 52830,42164.821108370015,1436.1014584537793,35793.821108370015
NAVSTAR 54 (USA 177),28190,26,217.25010312,54.7904,273.7019,0.0117822,175.2316,181.9818,120.3317514,0.0,U,active,1 28190U 04009A   26217.25010312  .00000011  00000+0  00000+0 0  9995,2 28190  54.7904 273.7019 0117822 175.2316 181.9818  2.00552919163926,26561.29119215322,718.0149793780862,20190.29119215322
SHIYAN-1 (SY-1),28220,26,217.22551585,97.8664,298.5188,0.000548,190.6051,169.5076,920.9850516,0.00030299,U,active,1 28220U 04012A   26217.22551585  .00010198  00000+0  30299-3 0  9996,2 28220  97.8664 298.5188 0005480 190.6051 169.5076 15.34975086218616,6839.131497100937,93.81259755508499,468.13149710093694
INTELSAT 10-02,28358,26,217.22957961,0.0579,262.161,3.57e-05,312.5835000000001,180.6857,60.1630092,0.0,U,active,1 28358U 04022A   26217.22957961 -.00000003  00000+0  00000+0 0  9995,2 28358   0.0579 262.1610 0000357 312.5835 180.6857  1.00271682 81044,42164.7608358544,1436.098379201418,35793.7608358544
NAVSTAR 55 (USA 178),28361,26,216.24744468,54.8979,84.77,0.0158402,303.4203,230.9083,120.335472,0.0,U,active,1 28361U 04023A   26216.24744468 -.00000014  00000+0  00000+0 0  9999,2 28361  54.8979  84.7700 0158402 303.4203 230.9083  2.00559120162003,26560.743698009705,717.9927793859486,20189.743698009705
APRIZESAT 2,28366,26,216.99071891,98.1068,20.2204,0.0106838,102.6497,258.6662,862.8341478,5.7031e-05,U,active,1 28366U 04025A   26216.99071891  .00000143  00000+0  57031-4 0  9994,2 28366  98.1068  20.2204 0106838 102.6497 258.6662 14.38056913158654,7143.062638786653,100.13511892209792,772.0626387866532
SAUDICOMSAT 1,28369,26,217.03172458,98.57840000000002,228.485,0.0031096,232.5951,127.24140000000001,873.3036791999999,5.5575e-05,U,active,1 28369U 04025D   26217.03172458  .00000193  00000+0  55575-4 0  9990,2 28369  98.5784 228.4850 0031096 232.5951 127.2414 14.55506132171233,7085.858600944562,98.93465704753211,714.8586009445617
SAUDICOMSAT 2,28370,26,216.98151328,98.6648,230.6079,0.0056713,111.4649,249.2605,870.0032718000001,6.3403e-05,U,active,1 28370U 04025E   26216.98151328  .00000201  00000+0  63403-4 0  9997,2 28370  98.6648 230.6079 0056713 111.4649 249.2605 14.50005453167175,7103.767697482956,99.30997135360428,732.7676974829556
SAUDISAT 2,28371,26,217.00408688,98.5535,218.2539,0.0025416,144.5113,215.7781,874.025112,4.787e-05,U,active,1 28371U 04025F   26217.00408688  .00000165  00000+0  47870-4 0  9995,2 28371  98.5535 218.2539 0025416 144.5113 215.7781 14.56708520172857,7081.958885137206,98.85299496978298,710.9588851372064
APRIZESAT 1,28372,26,217.021515,98.6315,229.0785,0.0044657,8.3453,351.8474,871.0817573999998,5.2337000000000004e-05,U,active,1 28372U 04025G   26217.02151500  .00000164  00000+0  52337-4 0  9999,2 28372  98.6315 229.0785 0044657   8.3453 351.8474 14.51802929168994,7097.903040973253,99.18701576059433,726.9030409732532
AURA,28376,26,217.2158763,98.3449,174.0855,0.0001616,90.7674,269.3711,876.8375418,0.00012083000000000001,U,active,1 28376U 04026A   26217.21587630  .00000549  00000+0  12083-3 0  9992,2 28376  98.3449 174.0855 0001616  90.7674 269.3711 14.61395903173373,7066.807332778405,98.53592698897829,695.807332778405
ANIK F2,28378,26,217.21433579,3.4086,78.7801,0.0003367,54.6526,146.3881,60.163203,0.0,U,active,1 28378U 04027A   26217.21433579 -.00000044  00000+0  00000+0 0  9990,2 28378   3.4086  78.7801 0003367  54.6526 146.3881  1.00272005 41754,42164.6702873172,1436.0937531866448,35793.6702873172
COSMOS 2407,28380,26,217.07639356,82.9585,38.6145,0.0040483,114.84040000000002,6.4954,825.8027658000001,2.6300000000000002e-05,U,active,1 28380U 04028A   26217.07639356  .00000042  00000+0  26300-4 0  9992,2 28380  82.9585  38.6145 0040483 114.8404   6.4954 13.76337943106605,7355.041364331732,104.62546697370239,984.0413643317324
SHIJIAN-6 01A (SJ-6 01A),28413,26,217.06611618,97.5851,244.31649999999996,0.0005036,343.4729,16.634,911.1979121999999,0.00025884000000000004,U,active,1 28413U 04035A   26217.06611618  .00005296  00000+0  25884-3 0  9998,2 28413  97.5851 244.3165 0005036 343.4729  16.6340 15.18663187194882,6888.016798232625,94.82023481747834,517.0167982326248
SHIJIAN-6 01B (SJ-6 01B),28414,26,217.33652532,97.6047,234.5826,0.0004185,352.9049,7.211800000000001,903.9956166,0.00028147000000000003,U,active,1 28414U 04035B   26217.33652532  .00004114  00000+0  28147-3 0  9992,2 28414  97.6047 234.5826 0004185 352.9049   7.2118 15.06659361194223,6924.553767861334,95.57568467528341,553.5537678613337
COSMOS 2408,28419,26,217.32294969,82.4857,295.0862,0.0016625,157.297,202.885,747.408798,5.3273e-05,U,active,1 28419U 04037A   26217.32294969  .00000018  00000+0  53273-4 0  9992,2 28419  82.4857 295.0862 0016625 157.2970 202.8850 12.45681330994025,7860.7479490809865,115.59938848886817,1489.7479490809865
COSMOS 2409,28420,26,217.29720863,82.4863,298.3503,0.001405,167.7593,192.3832,747.1947006,0.00046173,U,active,1 28420U 04037B   26217.29720863  .00000076  00000+0  46173-3 0  9991,2 28420  82.4863 298.3503 0014050 167.7593 192.3832 12.45324501993665,7862.249463421153,115.63251175446038,1491.2494634211535
