primary_norad_id,primary_name,secondary_norad_id,secondary_name,tca_timestamp,min_distance_km,collision_probability,risk_label,primary_semi_major_axis,primary_eccentricity,primary_inclination,primary_raan,primary_arg_perigee,primary_mean_anomaly,primary_altitude,secondary_semi_major_axis,secondary_eccentricity,secondary_inclination,secondary_raan,secondary_arg_perigee,secondary_mean_anomaly,secondary_altitude,miss_distance,relative_velocity,time_to_tca,altitude_difference,inclination_difference,raan_difference,radial_miss,intrack_miss,crosstrack_miss,orbital_period_ratio,combined_mass,combined_cross_section,kinetic_energy,hardness_factor,momentum_transfer,hours_until_tca,orbital_decay_rate,time_since_epoch
67743,STARLINK-36717,67735,STARLINK-36691,1773010800.0,8.246211051940918,2.7521440711907416e-65,0,6702.0415285221925,0.0021301739085024507,97.29023665088963,122.69776579641032,0.0,133.00790642703356,345.3180389257923,6697.393321375704,0.0018370383458224978,97.29278425862883,122.6998585600592,0.0,133.02506598911802,337.9268888548786,8.246211251235321,0.005859375,150.0,-7.391150070913682,0.0025476077392028174,0.0020927636488750068,-7.3921454749840825,-3.6344122325430988,-0.3837095263495224,0.9989598540031213,501.0,5.01,17.1661376953125,99.999999998004,5.859375,150.0,0.1,0.0
67871,STARLINK-36769,67873,STARLINK-36783,1772712000.0,5.656854152679443,5.11531000327149e-34,0,6719.7087590129695,0.0008961060561385384,53.12995486861996,232.24924714284555,0.0,304.60090565432597,343.0944288861474,6721.054746135019,0.00046067355242785567,53.1360649191407,232.26415934529365,0.0,304.5695892309744,348.27436558442696,5.656854249492381,0.005859375,67.0,5.179936698279562,0.0061100505207392075,0.014912202448101652,5.179551817201466,-2.2311128910630993,0.4408834769597103,1.0003004716208366,501.0,5.01,17.1661376953125,99.999999998004,5.859375,67.0,0.1,0.0
67871,STARLINK-36769,67870,STARLINK-36770,1772647200.0,7.4833149909973145,7.29009266760416e-55,0,6716.254526568459,0.0012461523902851553,53.15120138502466,235.94274881291278,0.0,30.134226057959903,341.8369561609343,6724.621975532456,0.0015505998156778824,53.152745782877005,235.925291138031,0.0,30.165590695986154,346.43075885416147,7.483314773547883,0.00690965414945552,49.0,4.59380269322719,0.001544397852342172,0.017457674881768526,4.591203421336405,5.793928411120407,-1.1624305186628916,1.001869357661532,501.0,5.01,23.871660232543945,99.999999998004,6.909654149455521,49.0,0.1,0.0
67871,STARLINK-36769,67869,STARLINK-36779,1772643600.0,6.928203105926514,6.478121404483869e-48,0,6710.769225269663,0.0017704626000732766,53.13380199667149,236.19713928523169,0.0,136.81293070497554,351.4784120144259,6707.951924444257,0.0016854749573510833,53.118801422247756,236.17253510610573,0.0,136.7332911696879,348.18834384034835,6.928203230275509,0.01109161786289116,48.0,-3.2900681740775326,0.015000574423730484,0.02460417912595858,-3.292833184921527,-5.902872653504428,1.5209681301025502,0.9993703392960229,501.0,5.01,61.51199340820312,99.999999998004,11.091617862891159,48.0,0.1,0.0
67871,STARLINK-36769,67872,STARLINK-36786,1772668800.0,9.394146919250488,7.09161208679057e-83,0,6722.994296083377,0.0015107451452021988,53.13398591145638,234.70314462567126,0.0,9.572344793572634,343.4932980828862,6725.663127568034,0.0013297344505421005,53.14446887622655,234.70859851572686,0.0,9.662845048944277,347.3926649162149,9.394147114027968,0.010517900013934578,55.0,3.8993668333287133,0.01048296477016919,0.0054538900556053704,3.8939274848132936,8.446990458502052,1.31745244202136,1.0005955150811237,501.0,5.01,55.313110351562486,99.999999998004,10.517900013934577,55.0,0.1,0.0
67873,STARLINK-36783,67870,STARLINK-36770,1772780400.0,5.656854152679443,5.11531000327149e-34,0,6727.931953413565,0.0013935839356911085,53.13249673984852,228.38343223867898,0.0,98.78277919886742,366.29368886350403,6725.855621809819,0.0012220996396671594,53.12557979514443,228.36621632603345,0.0,98.73457312301984,363.0028400647416,5.656854249492381,0.0067658234670659265,86.0,-3.290848798762454,0.0069169447040877685,0.017215912645525577,-3.2924199277026758,-4.599990814087046,0.007451844071810321,0.9995371152501659,501.0,5.01,22.888183593749996,99.999999998004,6.7658234670659265,86.0,0.1,0.0
67870,STARLINK-36770,67872,STARLINK-36786,1772701200.0,4.4721360206604,1.3549961542416777e-23,0,6720.185162586509,0.00041307609179462476,53.1361401181399,232.87133317128138,0.0,318.23214078807626,346.41527672660686,6716.558844930571,0.0002427005297863149,53.130720260445116,232.87592170628477,0.0,318.1709287676209,347.1217613258541,4.47213595499958,0.005524271728019903,64.0,0.7064845992472328,0.005419857694782593,0.004588535003392735,0.7050330826513647,-4.367226497120622,-0.6559428902076774,0.9991906856017296,501.0,5.01,15.258789062500002,99.999999998004,5.524271728019903,64.0,0.1,0.0
67829,STARLINK-36144,67826,STARLINK-35865,1772910000.0,4.130677700042725,4.824142898801791e-21,0,6711.150000725905,0.0012757348458776094,43.02232101698792,283.0418874023727,0.0,272.0925020032889,332.2974721401106,6702.781335472168,0.0007745510247760298,43.02135281729184,283.04292345247603,0.0,272.0959406207048,328.19596388253103,4.130677910464576,0.0009765625,122.0,-4.101508257579553,0.0009681996960750894,0.001036050103323305,-4.101526168914278,0.48722413849171975,-0.05094825396282843,0.9981301142526432,501.0,5.01,0.476837158203125,99.999999998004,0.9765625,122.0,0.1,0.0
67829,STARLINK-36144,67828,STARLINK-36670,1772715600.0,4.0,4.039191352733939e-20,0,6703.623103417418,0.0009372498560497944,42.975197845274,296.8374888213482,0.0,59.424177713609126,327.07375295315796,6701.762653173827,0.0010962165924455667,42.98403216382483,296.8462585656389,0.0,59.40203565717636,324.36556134166585,4.0,0.004367320268554277,68.0,-2.7081916114921114,0.00883431855082506,0.008769744290702874,-2.70883849136479,-2.6733505667964073,1.2310120936487128,0.9995837352891114,501.0,5.01,9.5367431640625,99.999999998004,4.367320268554277,68.0,0.1,0.0
67869,STARLINK-36779,67868,STARLINK-36762,1772622000.0,4.123105525970459,5.4664600413940106e-21,0,6708.89672555168,0.0017549738931161379,53.14750863710679,237.4034939025633,0.0,168.7354070059599,349.59885724479136,6708.819572853245,0.0012780673838363996,53.129300872335605,237.40864877491566,0.0,168.7487448702034,346.36049352720056,4.123105625617661,0.004026470337517247,42.0,-3.2383637175908007,0.018207764771183577,0.005154872352363782,-3.238848272655776,1.6238900178106757,1.9679540331951668,0.9999827499632705,501.0,5.01,8.106231689453125,99.999999998004,4.026470337517247,42.0,0.1,0.0
67835,STARLINK-36657,67834,STARLINK-36655,1772679600.0,4.0,4.039191352733939e-20,0,6700.817846916579,0.0005021323895510831,42.98216650808832,299.3229948118628,0.0,225.74574335742778,333.14558314480564,6695.824199218241,0.0009338558846649323,42.98998072548403,299.3493593585651,0.0,225.7137270381027,331.0104446352516,4.0,0.0029296875,58.0,-2.1351385095540536,0.007814217395711864,0.0263645467022684,-2.135991801252399,-3.1070677172737726,-1.3355407987992023,0.998882363912142,501.0,5.01,4.291534423828125,99.999999998004,2.9296875,58.0,0.1,0.0
67835,STARLINK-36657,67833,STARLINK-36659,1772895600.0,6.0,1.7159915771324219e-37,0,6705.897146730419,0.0013246208774743162,43.007574121261534,283.9765072520151,0.0,74.80587105617812,326.6894523410083,6706.388632161878,0.0018340932667142962,42.99748170503539,283.97951401331613,0.0,74.75972348109683,324.95997598552003,6.0,0.010517900013934578,118.0,-1.7294763554882593,0.010092416226143541,0.003006761301037386,-1.7319405568953843,-5.720453709036347,-0.5261095609775821,1.0001099393025328,501.0,5.01,55.313110351562486,99.999999998004,10.517900013934577,118.0,0.1,0.0
67865,STARLINK-36738,67867,STARLINK-36761,1772787600.0,9.380831718444824,1.1691918899177967e-82,0,6705.108084109729,0.0011961074710128826,53.1697707431707,227.83004409569475,0.0,246.44511525422502,331.4461206338692,6712.492540370735,0.0014845787095172566,53.15833655520056,227.8478744569233,0.0,246.5110658590345,334.97166710388046,9.38083151964686,0.009668246178547914,88.0,3.5255464700112498,0.01143418797013851,0.017830361228561742,3.519908937032751,8.435002857711808,-2.112100344535693,1.0016524317626136,501.0,5.01,46.737492084503174,99.999999998004,9.668246178547914,88.0,0.1,0.0
